food_id,country_id,year,amount_produced_in_tonnes_per_hectare
Wheat,PRY,2017,722.4
Wheat,PRY,2018,1358.0
Wheat,PRY,2019,1302.87
Wheat,PRY,2020,1250.0
Wheat,PRY,2021,1203.118
Wheat,PRY,2022,1170.769
Wheat,PRY,2023,1182.039
Wheat,PRY,2024,1185.71
Wheat,PRY,2025,1181.939
Wheat,PRY,2026,1191.256
Wheat,PRY,2027,1205.507
Wheat,PRY,2028,1217.436
Wheat,PRY,2029,1227.833
Wheat,PRY,2030,1235.969
Wheat,PER,1990,88.0
Wheat,PER,1991,87.0
Wheat,PER,1992,94.0
Wheat,PER,1993,126.0
Wheat,PER,1994,127.0
Wheat,PER,1995,125.0
Wheat,PER,1996,146.0
Wheat,PER,1997,124.0
Wheat,PER,1998,146.0
Wheat,PER,1999,170.0
Wheat,PER,2000,188.0
Wheat,PER,2001,182.0
Wheat,PER,2002,187.0
Wheat,PER,2003,190.0
Wheat,PER,2004,170.0
Wheat,PER,2005,179.0
Wheat,PER,2006,191.0
Wheat,PER,2007,182.0
Wheat,PER,2008,207.0
Wheat,PER,2009,226.0
Wheat,PER,2010,219.0
Wheat,PER,2011,214.0
Wheat,PER,2012,226.0
Wheat,PER,2013,230.02
Wheat,PER,2014,218.9
Wheat,PER,2015,214.8
Wheat,PER,2016,191.0
Wheat,PER,2017,192.098
Wheat,PER,2018,194.541
Wheat,PER,2019,186.7
Wheat,PER,2020,178.0
Wheat,PER,2021,195.195
Wheat,PER,2022,199.327
Wheat,PER,2023,206.232
Wheat,PER,2024,212.394
Wheat,PER,2025,217.009
Wheat,PER,2026,222.522
Wheat,PER,2027,228.68
Wheat,PER,2028,234.982
Wheat,PER,2029,241.585
Wheat,PER,2030,248.051
Wheat,CHN,1990,98228.9
Wheat,CHN,1991,95950.0
Wheat,CHN,1992,101587.0
Wheat,CHN,1993,106390.0
Wheat,CHN,1994,99297.0
Wheat,CHN,1995,102207.0
Wheat,CHN,1996,110569.0
Wheat,CHN,1997,123289.0
Wheat,CHN,1998,109726.0
Wheat,CHN,1999,113880.0
Wheat,CHN,2000,99636.0
Wheat,CHN,2001,93876.0
Wheat,CHN,2002,90290.0
Wheat,CHN,2003,86488.0
Wheat,CHN,2004,91952.0
Wheat,CHN,2005,97445.0
Wheat,CHN,2006,108466.0
Wheat,CHN,2007,109525.0
Wheat,CHN,2008,112932.0
Wheat,CHN,2009,115834.0
Wheat,CHN,2010,116141.0
Wheat,CHN,2011,118625.0
Wheat,CHN,2012,122540.0
Wheat,CHN,2013,123710.0
Wheat,CHN,2014,128821.0
Wheat,CHN,2015,132639.0
Wheat,CHN,2016,133271.0
Wheat,CHN,2017,134334.0
Wheat,CHN,2018,131443.0
Wheat,CHN,2019,133596.0
Wheat,CHN,2020,134250.0
Wheat,CHN,2021,130570.637
Wheat,CHN,2022,130776.33
Wheat,CHN,2023,131153.532
Wheat,CHN,2024,131437.019
Wheat,CHN,2025,131816.714
Wheat,CHN,2026,132188.646
Wheat,CHN,2027,132533.89
Wheat,CHN,2028,132878.26
Wheat,CHN,2029,133200.748
Wheat,CHN,2030,133533.694
Wheat,IND,1990,49850.0
Wheat,IND,1991,55135.0
Wheat,IND,1992,55690.0
Wheat,IND,1993,57210.0
Wheat,IND,1994,59840.0
Wheat,IND,1995,65767.0
Wheat,IND,1996,62097.0
Wheat,IND,1997,69350.0
Wheat,IND,1998,66345.0
Wheat,IND,1999,71288.0
Wheat,IND,2000,76369.0
Wheat,IND,2001,69681.0
Wheat,IND,2002,72770.0
Wheat,IND,2003,65760.0
Wheat,IND,2004,72150.0
Wheat,IND,2005,68640.0
Wheat,IND,2006,69354.496
Wheat,IND,2007,75806.704
Wheat,IND,2008,78570.2
Wheat,IND,2009,80679.4
Wheat,IND,2010,80803.6
Wheat,IND,2011,86874.0
Wheat,IND,2012,94880.0
Wheat,IND,2013,93510.0
Wheat,IND,2014,95850.0
Wheat,IND,2015,86530.0
Wheat,IND,2016,92290.0
Wheat,IND,2017,98510.0
Wheat,IND,2018,99870.0
Wheat,IND,2019,103600.0
Wheat,IND,2020,107590.0
Wheat,IND,2021,109418.01
Wheat,IND,2022,109754.278
Wheat,IND,2023,112053.916
Wheat,IND,2024,112813.82
Wheat,IND,2025,114894.161
Wheat,IND,2026,115892.203
Wheat,IND,2027,117753.2
Wheat,IND,2028,118887.001
Wheat,IND,2029,120622.341
Wheat,IND,2030,121842.956
Wheat,IDN,1990,0.0
Wheat,IDN,1991,0.0
Wheat,IDN,1992,0.0
Wheat,IDN,1993,0.0
Wheat,IDN,1994,0.0
Wheat,IDN,1995,0.0
Wheat,IDN,1996,0.0
Wheat,IDN,1997,0.0
Wheat,IDN,1998,0.0
Wheat,IDN,1999,0.0
Wheat,IDN,2000,0.0
Wheat,IDN,2001,0.0
Wheat,IDN,2002,0.0
Wheat,IDN,2003,0.0
Wheat,IDN,2004,0.0
Wheat,IDN,2005,0.0
Wheat,IDN,2006,0.0
Wheat,IDN,2007,0.0
Wheat,IDN,2008,0.0
Wheat,IDN,2009,0.0
Wheat,IDN,2010,0.0
Wheat,IDN,2011,0.0
Wheat,IDN,2012,0.0
Wheat,IDN,2013,0.0
Wheat,IDN,2014,0.0
Wheat,IDN,2015,0.0
Wheat,IDN,2016,0.0
Wheat,IDN,2017,0.0
Wheat,IDN,2018,0.0
Wheat,IDN,2019,0.0
Wheat,IDN,2020,0.0
Wheat,IDN,2021,0.0
Wheat,IDN,2022,0.0
Wheat,IDN,2023,0.0
Wheat,IDN,2024,0.0
Wheat,IDN,2025,0.0
Wheat,IDN,2026,0.0
Wheat,IDN,2027,0.0
Wheat,IDN,2028,0.0
Wheat,IDN,2029,0.0
Wheat,IDN,2030,0.0
Wheat,IRN,1990,8012.0
Wheat,IRN,1991,8793.0
Wheat,IRN,1992,10179.0
Wheat,IRN,1993,10732.0
Wheat,IRN,1994,10870.0
Wheat,IRN,1995,11228.0
Wheat,IRN,1996,10015.0
Wheat,IRN,1997,10045.0
Wheat,IRN,1998,11955.0
Wheat,IRN,1999,8673.0
Wheat,IRN,2000,8088.0
Wheat,IRN,2001,9459.0
Wheat,IRN,2002,12450.0
Wheat,IRN,2003,13440.0
Wheat,IRN,2004,14548.0
Wheat,IRN,2005,14308.0
Wheat,IRN,2006,14663.745
Wheat,IRN,2007,15886.609
Wheat,IRN,2008,6999.977
Wheat,IRN,2009,12093.028
Wheat,IRN,2010,12142.988
Wheat,IRN,2011,8677.966
Wheat,IRN,2012,8816.001
Wheat,IRN,2013,9304.246
Wheat,IRN,2014,10578.699
Wheat,IRN,2015,11522.318
Wheat,IRN,2016,14592.0
Wheat,IRN,2017,14000.0
Wheat,IRN,2018,14500.0
Wheat,IRN,2019,14500.0
Wheat,IRN,2020,14000.0
Wheat,IRN,2021,14077.776
Wheat,IRN,2022,14151.378
Wheat,IRN,2023,14248.855
Wheat,IRN,2024,14313.211
Wheat,IRN,2025,14364.96
Wheat,IRN,2026,14434.235
Wheat,IRN,2027,14512.656
Wheat,IRN,2028,14590.415
Wheat,IRN,2029,14667.97
Wheat,IRN,2030,14736.675
Wheat,KAZ,1990,0.0
Wheat,KAZ,1991,12889.0
Wheat,KAZ,1992,18285.0
Wheat,KAZ,1993,11585.0
Wheat,KAZ,1994,9052.0
Wheat,KAZ,1995,7500.0
Wheat,KAZ,1996,7678.0
Wheat,KAZ,1997,8955.0
Wheat,KAZ,1998,5500.0
Wheat,KAZ,1999,11242.0
Wheat,KAZ,2000,9091.0
Wheat,KAZ,2001,12700.0
Wheat,KAZ,2002,12674.0
Wheat,KAZ,2003,11537.0
Wheat,KAZ,2004,9937.0
Wheat,KAZ,2005,11198.3
Wheat,KAZ,2006,13460.48
Wheat,KAZ,2007,16466.87
Wheat,KAZ,2008,12538.19
Wheat,KAZ,2009,17052.02
Wheat,KAZ,2010,9638.4
Wheat,KAZ,2011,22732.067
Wheat,KAZ,2012,9841.128
Wheat,KAZ,2013,13940.809
Wheat,KAZ,2014,12996.865
Wheat,KAZ,2015,13747.587
Wheat,KAZ,2016,14985.379
Wheat,KAZ,2017,14802.865
Wheat,KAZ,2018,13946.891
Wheat,KAZ,2019,11451.6
Wheat,KAZ,2020,14255.9
Wheat,KAZ,2021,14295.073
Wheat,KAZ,2022,14491.804
Wheat,KAZ,2023,14727.792
Wheat,KAZ,2024,15027.687
Wheat,KAZ,2025,15284.629
Wheat,KAZ,2026,15584.17
Wheat,KAZ,2027,15877.127
Wheat,KAZ,2028,16165.751
Wheat,KAZ,2029,16455.423
Wheat,KAZ,2030,16735.106
Wheat,MYS,1990,0.0
Wheat,MYS,1991,0.0
Wheat,MYS,1992,0.0
Wheat,MYS,1993,0.0
Wheat,MYS,1994,0.0
Wheat,MYS,1995,0.0
Wheat,MYS,1996,0.0
Wheat,MYS,1997,0.0
Wheat,MYS,1998,0.0
Wheat,MYS,1999,0.0
Wheat,MYS,2000,0.0
Wheat,MYS,2001,0.0
Wheat,MYS,2002,0.0
Wheat,MYS,2003,0.0
Wheat,MYS,2004,0.0
Wheat,MYS,2005,0.0
Wheat,MYS,2006,0.0
Wheat,MYS,2007,0.0
Wheat,MYS,2008,0.0
Wheat,MYS,2009,0.0
Wheat,MYS,2010,0.0
Wheat,MYS,2011,0.0
Wheat,MYS,2012,0.0
Wheat,MYS,2013,0.0
Wheat,MYS,2014,0.0
Wheat,MYS,2015,0.0
Wheat,MYS,2016,0.0
Wheat,MYS,2017,0.0
Wheat,MYS,2018,0.0
Wheat,MYS,2019,0.0
Wheat,MYS,2020,0.0
Wheat,MYS,2021,0.0
Wheat,MYS,2022,0.0
Wheat,MYS,2023,0.0
Wheat,MYS,2024,0.0
Wheat,MYS,2025,0.0
Wheat,MYS,2026,0.0
Wheat,MYS,2027,0.0
Wheat,MYS,2028,0.0
Wheat,MYS,2029,0.0
Wheat,MYS,2030,0.0
Wheat,PAK,1990,14315.0
Wheat,PAK,1991,14565.0
Wheat,PAK,1992,15684.0
Wheat,PAK,1993,16157.0
Wheat,PAK,1994,15213.0
Wheat,PAK,1995,17002.0
Wheat,PAK,1996,16907.0
Wheat,PAK,1997,16650.0
Wheat,PAK,1998,18694.0
Wheat,PAK,1999,17857.6
Wheat,PAK,2000,21078.6
Wheat,PAK,2001,19023.7
Wheat,PAK,2002,18226.5
Wheat,PAK,2003,19183.3
Wheat,PAK,2004,19499.8
Wheat,PAK,2005,21612.3
Wheat,PAK,2006,21276.8
Wheat,PAK,2007,23294.7
Wheat,PAK,2008,20958.8
Wheat,PAK,2009,24033.0
Wheat,PAK,2010,23310.8
Wheat,PAK,2011,25213.8
Wheat,PAK,2012,23473.4
Wheat,PAK,2013,24211.36
Wheat,PAK,2014,25979.339
Wheat,PAK,2015,25086.174
Wheat,PAK,2016,25633.0
Wheat,PAK,2017,26674.0
Wheat,PAK,2018,25076.0
Wheat,PAK,2019,24358.0
Wheat,PAK,2020,25250.0
Wheat,PAK,2021,26019.739
Wheat,PAK,2022,26071.787
Wheat,PAK,2023,26564.38
Wheat,PAK,2024,27014.978
Wheat,PAK,2025,27469.297
Wheat,PAK,2026,28009.614
Wheat,PAK,2027,28524.815
Wheat,PAK,2028,29025.667
Wheat,PAK,2029,29520.396
Wheat,PAK,2030,29995.753
Wheat,PHL,1990,0.0
Wheat,PHL,1991,0.0
Wheat,PHL,1992,0.0
Wheat,PHL,1993,0.0
Wheat,PHL,1994,0.0
Wheat,PHL,1995,0.0
Wheat,PHL,1996,0.0
Wheat,PHL,1997,0.0
Wheat,PHL,1998,0.0
Wheat,PHL,1999,0.0
Wheat,PHL,2000,0.0
Wheat,PHL,2001,0.0
Wheat,PHL,2002,0.0
Wheat,PHL,2003,0.0
Wheat,PHL,2004,0.0
Wheat,PHL,2005,0.0
Wheat,PHL,2006,0.0
Wheat,PHL,2007,0.0
Wheat,PHL,2008,0.0
Wheat,PHL,2009,0.0
Wheat,PHL,2010,0.0
Wheat,PHL,2011,0.0
Wheat,PHL,2012,0.0
Wheat,PHL,2013,0.0
Wheat,PHL,2014,0.0
Wheat,PHL,2015,0.0
Wheat,PHL,2016,0.0
Wheat,PHL,2017,0.0
Wheat,PHL,2018,0.0
Wheat,PHL,2019,0.0
Wheat,PHL,2020,0.0
Wheat,PHL,2021,0.0
Wheat,PHL,2022,0.0
Wheat,PHL,2023,0.0
Wheat,PHL,2024,0.0
Wheat,PHL,2025,0.0
Wheat,PHL,2026,0.0
Wheat,PHL,2027,0.0
Wheat,PHL,2028,0.0
Wheat,PHL,2029,0.0
Wheat,PHL,2030,0.0
Wheat,SAU,1990,3580.0
Wheat,SAU,1991,4035.0
Wheat,SAU,1992,4124.0
Wheat,SAU,1993,3430.0
Wheat,SAU,1994,2646.0
Wheat,SAU,1995,1648.0
Wheat,SAU,1996,1200.0
Wheat,SAU,1997,1795.0
Wheat,SAU,1998,1734.0
Wheat,SAU,1999,2046.0
Wheat,SAU,2000,1787.0
Wheat,SAU,2001,2082.0
Wheat,SAU,2002,2436.0
Wheat,SAU,2003,2524.0
Wheat,SAU,2004,2776.0
Wheat,SAU,2005,2648.0
Wheat,SAU,2006,2630.0
Wheat,SAU,2007,2558.0
Wheat,SAU,2008,1986.0
Wheat,SAU,2009,1152.0
Wheat,SAU,2010,1349.0
Wheat,SAU,2011,1184.0
Wheat,SAU,2012,854.25
Wheat,SAU,2013,660.15
Wheat,SAU,2014,718.53
Wheat,SAU,2015,10.0
Wheat,SAU,2016,10.0
Wheat,SAU,2017,10.0
Wheat,SAU,2018,586.4
Wheat,SAU,2019,200.0
Wheat,SAU,2020,500.0
Wheat,SAU,2021,327.328
Wheat,SAU,2022,327.579
Wheat,SAU,2023,286.597
Wheat,SAU,2024,262.997
Wheat,SAU,2025,244.363
Wheat,SAU,2026,240.997
Wheat,SAU,2027,244.77
Wheat,SAU,2028,253.613
Wheat,SAU,2029,267.015
Wheat,SAU,2030,283.099
Wheat,THA,1990,0.0
Wheat,THA,1991,0.0
Wheat,THA,1992,0.0
Wheat,THA,1993,0.0
Wheat,THA,1994,0.0
Wheat,THA,1995,0.0
Wheat,THA,1996,0.7
Wheat,THA,1997,0.8
Wheat,THA,1998,0.8
Wheat,THA,1999,0.75
Wheat,THA,2000,0.8
Wheat,THA,2001,0.8
Wheat,THA,2002,0.8
Wheat,THA,2003,0.8
Wheat,THA,2004,0.8
Wheat,THA,2005,0.8
Wheat,THA,2006,1.0
Wheat,THA,2007,1.0
Wheat,THA,2008,1.0
Wheat,THA,2009,1.0
Wheat,THA,2010,1.0
Wheat,THA,2011,1.0
Wheat,THA,2012,1.0
Wheat,THA,2013,2.0
Wheat,THA,2014,1.0
Wheat,THA,2015,1.0
Wheat,THA,2016,1.0
Wheat,THA,2017,1.3
Wheat,THA,2018,1.3
Wheat,THA,2019,1.0
Wheat,THA,2020,1.0
Wheat,THA,2021,0.013
Wheat,THA,2022,0.014
Wheat,THA,2023,0.018
Wheat,THA,2024,0.018
Wheat,THA,2025,0.014
Wheat,THA,2026,0.014
Wheat,THA,2027,0.015
Wheat,THA,2028,0.016
Wheat,THA,2029,0.019
Wheat,THA,2030,0.018
Maize,AUS,1990,193.7
Maize,AUS,1991,268.9
Maize,AUS,1992,198.8
Maize,AUS,1993,204.1
Maize,AUS,1994,242.4
Maize,AUS,1995,311.1
Maize,AUS,1996,397.7
Maize,AUS,1997,271.8
Maize,AUS,1998,338.2
Maize,AUS,1999,406.0
Maize,AUS,2000,345.0
Maize,AUS,2001,454.0
Maize,AUS,2002,310.0
Maize,AUS,2003,395.0
Maize,AUS,2004,420.0
Maize,AUS,2005,362.0
Maize,AUS,2006,239.0
Maize,AUS,2007,387.0
Maize,AUS,2008,376.0
Maize,AUS,2009,328.0
Maize,AUS,2010,357.0
Maize,AUS,2011,451.0
Maize,AUS,2012,506.0
Maize,AUS,2013,390.0
Maize,AUS,2014,495.0
Maize,AUS,2015,400.0
Maize,AUS,2016,436.0
Maize,AUS,2017,387.0
Maize,AUS,2018,327.0
Maize,AUS,2019,207.0
Maize,AUS,2020,200.79
Maize,AUS,2021,346.085
Maize,AUS,2022,350.162
Maize,AUS,2023,354.708
Maize,AUS,2024,355.242
Maize,AUS,2025,356.859
Maize,AUS,2026,359.521
Maize,AUS,2027,363.2
Maize,AUS,2028,366.694
Maize,AUS,2029,369.655
Maize,AUS,2030,372.408
Maize,CAN,1990,7066.6
Maize,CAN,1991,7412.5
Maize,CAN,1992,4882.6
Maize,CAN,1993,6755.2
Maize,CAN,1994,7189.9
Maize,CAN,1995,7280.9
Maize,CAN,1996,7541.7
Maize,CAN,1997,7179.8
Maize,CAN,1998,8952.4
Maize,CAN,1999,9161.3
Maize,CAN,2000,6953.7
Maize,CAN,2001,8389.2
Maize,CAN,2002,8998.8
Maize,CAN,2003,9587.3
Maize,CAN,2004,8836.8
Maize,CAN,2005,9332.2
Maize,CAN,2006,8989.8
Maize,CAN,2007,11648.7
Maize,CAN,2008,10642.8
Maize,CAN,2009,9796.2
Maize,CAN,2010,12043.3
Maize,CAN,2011,11358.7
Maize,CAN,2012,13060.1
Maize,CAN,2013,14190.7
Maize,CAN,2014,11606.4
Maize,CAN,2015,13679.5
Maize,CAN,2016,13889.0
Maize,CAN,2017,14095.5
Maize,CAN,2018,13884.8
Maize,CAN,2019,13403.9
Maize,CAN,2020,13563.406
Maize,CAN,2021,12698.596
Maize,CAN,2022,12906.873
Maize,CAN,2023,13120.268
Maize,CAN,2024,13249.553
Maize,CAN,2025,13409.712
Maize,CAN,2026,13587.604
Maize,CAN,2027,13793.053
Maize,CAN,2028,13999.008
Maize,CAN,2029,14191.325
Maize,CAN,2030,14379.146
Maize,CHL,1990,836.0
Maize,CHL,1991,911.0
Maize,CHL,1992,899.0
Maize,CHL,1993,937.0
Maize,CHL,1994,942.0
Maize,CHL,1995,932.0
Maize,CHL,1996,881.0
Maize,CHL,1997,943.0
Maize,CHL,1998,624.0
Maize,CHL,1999,652.0
Maize,CHL,2000,778.0
Maize,CHL,2001,924.0
Maize,CHL,2002,1190.0
Maize,CHL,2003,1321.0
Maize,CHL,2004,1508.0
Maize,CHL,2005,1382.0
Maize,CHL,2006,1123.0
Maize,CHL,2007,1365.0
Maize,CHL,2008,1346.0
Maize,CHL,2009,1358.0
Maize,CHL,2010,1438.0
Maize,CHL,2011,1493.0
Maize,CHL,2012,1519.0
Maize,CHL,2013,1186.0
Maize,CHL,2014,1539.0
Maize,CHL,2015,1174.0
Maize,CHL,2016,1062.5
Maize,CHL,2017,1110.6
Maize,CHL,2018,973.178
Maize,CHL,2019,592.9
Maize,CHL,2020,594.479
Maize,CHL,2021,609.047
Maize,CHL,2022,602.036
Maize,CHL,2023,608.616
Maize,CHL,2024,610.053
Maize,CHL,2025,619.003
Maize,CHL,2026,631.213
Maize,CHL,2027,643.45
Maize,CHL,2028,654.729
Maize,CHL,2029,665.214
Maize,CHL,2030,676.316
Maize,COL,1990,1213.0
Maize,COL,1991,1274.0
Maize,COL,1992,1056.0
Maize,COL,1993,1130.0
Maize,COL,1994,1161.0
Maize,COL,1995,1020.0
Maize,COL,1996,967.0
Maize,COL,1997,978.0
Maize,COL,1998,755.0
Maize,COL,1999,960.0
Maize,COL,2000,1204.0
Maize,COL,2001,1192.0
Maize,COL,2002,1132.0
Maize,COL,2003,1513.9
Maize,COL,2004,1623.2
Maize,COL,2005,1588.3
Maize,COL,2006,1531.1
Maize,COL,2007,1733.2
Maize,COL,2008,1726.5
Maize,COL,2009,1560.3
Maize,COL,2010,1421.8
Maize,COL,2011,1719.7
Maize,COL,2012,1872.8
Maize,COL,2013,1779.0
Maize,COL,2014,1803.0
Maize,COL,2015,1471.0
Maize,COL,2016,1295.1
Maize,COL,2017,1578.914
Maize,COL,2018,1500.0
Maize,COL,2019,1550.0
Maize,COL,2020,1430.0
Maize,COL,2021,1626.396
Maize,COL,2022,1510.577
Maize,COL,2023,1545.351
Maize,COL,2024,1558.732
Maize,COL,2025,1576.64
Maize,COL,2026,1624.007
Maize,COL,2027,1664.746
Maize,COL,2028,1696.733
Maize,COL,2029,1721.247
Maize,COL,2030,1745.166
Maize,EUN,1990,36428.288
Maize,EUN,1991,49438.137
Maize,EUN,1992,45278.923
Maize,EUN,1993,46843.481
Maize,EUN,1994,47368.454
Maize,EUN,1995,49041.377
Maize,EUN,1996,55086.5
Maize,EUN,1997,63926.767
Maize,EUN,1998,55023.47
Maize,EUN,1999,60684.218
Maize,EUN,2000,52569.415
Maize,EUN,2001,62802.994
Maize,EUN,2002,61957.09
Maize,EUN,2003,53572.55
Maize,EUN,2004,73382.16
Maize,EUN,2005,64733.523
Maize,EUN,2006,57104.958
Maize,EUN,2007,49777.493
Maize,EUN,2008,65651.083
Maize,EUN,2009,59885.594
Maize,EUN,2010,59692.484
Maize,EUN,2011,70398.888
Maize,EUN,2012,59279.008
Maize,EUN,2013,66681.755
Maize,EUN,2014,77607.135
Maize,EUN,2015,59011.865
Maize,EUN,2016,62799.928
Maize,EUN,2017,64775.336
Maize,EUN,2018,69017.504
Maize,EUN,2019,69976.549
Maize,EUN,2020,63137.004
Maize,EUN,2021,65368.346
Maize,EUN,2022,65674.495
Maize,EUN,2023,65928.34
Maize,EUN,2024,66288.598
Maize,EUN,2025,66620.568
Maize,EUN,2026,66935.347
Maize,EUN,2027,67193.691
Maize,EUN,2028,67466.837
Maize,EUN,2029,67713.255
Maize,EUN,2030,67963.131
Maize,ISR,1990,96.0
Maize,ISR,1991,90.0
Maize,ISR,1992,79.0
Maize,ISR,1993,71.0
Maize,ISR,1994,66.0
Maize,ISR,1995,64.0
Maize,ISR,1996,7.0
Maize,ISR,1997,7.0
Maize,ISR,1998,8.0
Maize,ISR,1999,8.0
Maize,ISR,2000,8.0
Maize,ISR,2001,7.0
Maize,ISR,2002,6.0
Maize,ISR,2003,0.0
Maize,ISR,2004,20.0
Maize,ISR,2005,13.0
Maize,ISR,2006,78.0
Maize,ISR,2007,93.0
Maize,ISR,2008,99.0
Maize,ISR,2009,81.0
Maize,ISR,2010,86.0
Maize,ISR,2011,96.0
Maize,ISR,2012,85.0
Maize,ISR,2013,110.0
Maize,ISR,2014,163.6
Maize,ISR,2015,89.0
Maize,ISR,2016,80.0
Maize,ISR,2017,90.0
Maize,ISR,2018,94.0
Maize,ISR,2019,88.0
Maize,ISR,2020,81.0
Maize,ISR,2021,92.005
Maize,ISR,2022,91.051
Maize,ISR,2023,94.312
Maize,ISR,2024,95.613
Maize,ISR,2025,98.491
Maize,ISR,2026,102.271
Maize,ISR,2027,105.681
Maize,ISR,2028,108.823
Maize,ISR,2029,111.751
Maize,ISR,2030,114.708
Maize,JPN,1990,0.807
Maize,JPN,1991,0.73
Maize,JPN,1992,0.7
Maize,JPN,1993,0.5
Maize,JPN,1994,0.42
Maize,JPN,1995,0.3
Maize,JPN,1996,0.25
Maize,JPN,1997,0.27
Maize,JPN,1998,0.23
Maize,JPN,1999,0.18
Maize,JPN,2000,0.188
Maize,JPN,2001,0.17
Maize,JPN,2002,0.16
Maize,JPN,2003,0.142
Maize,JPN,2004,0.15
Maize,JPN,2005,0.156
Maize,JPN,2006,0.147
Maize,JPN,2007,0.0
Maize,JPN,2008,0.0
Maize,JPN,2009,0.0
Maize,JPN,2010,0.0
Maize,JPN,2011,0.0
Maize,JPN,2012,0.0
Maize,JPN,2013,0.0
Maize,JPN,2014,0.0
Maize,JPN,2015,0.0
Maize,JPN,2016,0.0
Maize,JPN,2017,0.0
Maize,JPN,2018,0.0
Maize,JPN,2019,0.0
Maize,JPN,2020,0.0
Maize,JPN,2021,0.0
Maize,JPN,2022,0.0
Maize,JPN,2023,0.0
Maize,JPN,2024,0.0
Maize,JPN,2025,0.0
Maize,JPN,2026,0.0
Maize,JPN,2027,0.0
Maize,JPN,2028,0.0
Maize,JPN,2029,0.0
Maize,JPN,2030,0.0
Maize,KOR,1990,119.868
Maize,KOR,1991,74.606
Maize,KOR,1992,92.203
Maize,KOR,1993,82.107
Maize,KOR,1994,88.578
Maize,KOR,1995,74.465
Maize,KOR,1996,72.168
Maize,KOR,1997,86.763
Maize,KOR,1998,80.203
Maize,KOR,1999,79.333
Maize,KOR,2000,64.205
Maize,KOR,2001,57.218
Maize,KOR,2002,73.223
Maize,KOR,2003,70.242
Maize,KOR,2004,77.616
Maize,KOR,2005,73.47
Maize,KOR,2006,64.623
Maize,KOR,2007,83.513
Maize,KOR,2008,92.83
Maize,KOR,2009,76.975
Maize,KOR,2010,74.339
Maize,KOR,2011,73.612
Maize,KOR,2012,83.21
Maize,KOR,2013,80.465
Maize,KOR,2014,82.008
Maize,KOR,2015,78.243
Maize,KOR,2016,73.681
Maize,KOR,2017,72.587
Maize,KOR,2018,74.684
Maize,KOR,2019,75.096
Maize,KOR,2020,73.582
Maize,KOR,2021,72.181
Maize,KOR,2022,70.977
Maize,KOR,2023,70.061
Maize,KOR,2024,69.099
Maize,KOR,2025,68.428
Maize,KOR,2026,67.822
Maize,KOR,2027,67.15
Maize,KOR,2028,66.366
Maize,KOR,2029,65.529
Maize,KOR,2030,64.711
Maize,MEX,1990,14635.0
Maize,MEX,1991,14251.5
Maize,MEX,1992,16929.342
Maize,MEX,1993,18125.263
Maize,MEX,1994,18235.826
Maize,MEX,1995,18352.856
Maize,MEX,1996,18025.952
Maize,MEX,1997,17656.258
Maize,MEX,1998,18454.71
Maize,MEX,1999,17706.4
Maize,MEX,2000,17556.9
Maize,MEX,2001,20134.312
Maize,MEX,2002,19297.755
Maize,MEX,2003,20701.42
Maize,MEX,2004,21685.833
Maize,MEX,2005,19338.713
Maize,MEX,2006,21893.209
Maize,MEX,2007,23512.752
Maize,MEX,2008,24410.279
Maize,MEX,2009,20142.816
Maize,MEX,2010,23301.879
Maize,MEX,2011,17635.417
Maize,MEX,2012,22069.254
Maize,MEX,2013,22663.953
Maize,MEX,2014,23273.257
Maize,MEX,2015,24694.046
Maize,MEX,2016,28250.783
Maize,MEX,2017,27762.481
Maize,MEX,2018,27169.4
Maize,MEX,2019,27227.399
Maize,MEX,2020,27599.39
Maize,MEX,2021,28008.399
Maize,MEX,2022,28491.156
Maize,MEX,2023,29003.721
Maize,MEX,2024,29002.691
Maize,MEX,2025,29063.517
Maize,MEX,2026,29194.996
Maize,MEX,2027,29415.043
Maize,MEX,2028,29612.513
Maize,MEX,2029,29764.908
Maize,MEX,2030,29904.877
Maize,NOR,1990,0.0
Maize,NOR,1991,0.0
Maize,NOR,1992,0.0
Maize,NOR,1993,0.0
Maize,NOR,1994,0.0
Maize,NOR,1995,0.0
Maize,NOR,1996,0.0
Maize,NOR,1997,0.0
Maize,NOR,1998,0.0
Maize,NOR,1999,0.0
Maize,NOR,2000,0.0
Maize,NOR,2001,0.0
Maize,NOR,2002,0.0
Maize,NOR,2003,0.0
Maize,NOR,2004,0.0
Maize,NOR,2005,0.0
Maize,NOR,2006,0.0
Maize,NOR,2007,0.0
Maize,NOR,2008,0.0
Maize,NOR,2009,0.0
Maize,NOR,2010,0.0
Maize,NOR,2011,0.0
Maize,NOR,2012,0.0
Maize,NOR,2013,0.0
Maize,NOR,2014,0.0
Maize,NOR,2015,0.0
Maize,NOR,2016,0.0
Maize,NOR,2017,0.0
Maize,NOR,2018,0.0
Maize,NOR,2019,0.0
Maize,NOR,2020,0.0
Maize,NOR,2021,0.0
Maize,NOR,2022,0.0
Maize,NOR,2023,0.0
Maize,NOR,2024,0.0
Maize,NOR,2025,0.0
Maize,NOR,2026,0.0
Maize,NOR,2027,0.0
Maize,NOR,2028,0.0
Maize,NOR,2029,0.0
Maize,NOR,2030,0.0
Maize,NZL,1990,183.388
Maize,NZL,1991,163.842
Maize,NZL,1992,133.069
Maize,NZL,1993,142.768
Maize,NZL,1994,160.797
